system:index,B1,B2,B3,B4,B5,Latitude,Longitude,Pixel-Y,class,﻿Pixel-X,.geo
00000000000000000951,0.0533,0.0664,0.0905,0.0214,0.0143,49.69242549,-124.8501929,8733.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b11,0.0569,0.0764,0.1072,0.025,0.0145,49.69109474,-124.8507226,8748.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b12,0.0569,0.0714,0.0979,0.0235,0.0145,49.69108977,-124.8505843,8748.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2e,0.0569,0.0742,0.108,0.0265,0.0145,49.69100503,-124.8507302,8749.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2f,0.0569,0.064,0.0974,0.0222,0.0145,49.69100006,-124.8505919,8749.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a66,0.0561,0.0778,0.1106,0.0252,0.0146,49.69163299,-124.8506767,8742.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a67,0.0561,0.0742,0.102,0.0242,0.0146,49.69162803,-124.8505384,8742.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a82,0.0561,0.0774,0.1096,0.0256,0.0146,49.69154328,-124.8506843,8743.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a83,0.0561,0.0691,0.104,0.0232,0.0146,49.69153832,-124.850546,8743.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b87,0.0556,0.078,0.108,0.0284,0.0147,49.6907359,-124.8507532,8752.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b88,0.0556,0.067,0.0976,0.0232,0.0147,49.69073094,-124.8506149,8752.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba5,0.0556,0.077,0.1066,0.0235,0.0147,49.69064619,-124.8507608,8753.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba6,0.0556,0.07,0.0948,0.0235,0.0147,49.69064123,-124.8506225,8753.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000970,0.0581,0.0794,0.1052,0.027,0.0149,49.69235067,-124.8506155,8734.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000971,0.0581,0.0756,0.1032,0.0257,0.0149,49.6923457,-124.8504772,8734.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000991,0.0581,0.0756,0.1032,0.0263,0.0149,49.69226096,-124.8506231,8735.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000992,0.0581,0.0759,0.1005,0.0235,0.0149,49.69225599,-124.8504848,8735.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cc,0.0509,0.0708,0.101,0.0247,0.015,49.69340732,-124.8499705,8722.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cd,0.0509,0.0672,0.0928,0.0222,0.015,49.69340236,-124.8498322,8722.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ec,0.0509,0.0688,0.0994,0.0253,0.015,49.69331761,-124.8499781,8723.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ed,0.0509,0.0661,0.0924,0.0222,0.015,49.69331265,-124.8498398,8723.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080e,0.0513,0.0696,0.0994,0.0239,0.015,49.6932279,-124.8499858,8724.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080f,0.0513,0.0618,0.0916,0.0217,0.015,49.69322294,-124.8498475,8724.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000833,0.0513,0.075,0.0991,0.0229,0.015,49.6931382,-124.8499934,8725.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000834,0.0513,0.0653,0.093,0.0202,0.015,49.69313323,-124.8498552,8725.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b4c,0.0569,0.0762,0.1082,0.0273,0.0151,49.69091532,-124.8507379,8750.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b4d,0.0569,0.0678,0.0972,0.0209,0.0151,49.69091035,-124.8505996,8750.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6a,0.0569,0.078,0.1094,0.0281,0.0151,49.69082561,-124.8507455,8751.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6b,0.0569,0.0692,0.0968,0.0218,0.0151,49.69082064,-124.8506072,8751.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b1,0.058,0.076,0.1013,0.0266,0.0152,49.69217125,-124.8506308,8736.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b2,0.058,0.0742,0.1002,0.0249,0.0152,49.69216628,-124.8504925,8736.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d1,0.058,0.074,0.1064,0.0276,0.0152,49.69208154,-124.8506384,8737.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d2,0.058,0.0724,0.1018,0.0231,0.0152,49.69207657,-124.8505001,8737.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000859,0.0513,0.0731,0.0988,0.0235,0.0154,49.69304849,-124.8500011,8726.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085a,0.0513,0.0686,0.0929,0.024,0.0154,49.69304352,-124.8498628,8726.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087e,0.0513,0.073,0.0991,0.024,0.0154,49.69295878,-124.8500087,8727.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087f,0.0513,0.0661,0.0948,0.0229,0.0154,49.69295381,-124.8498705,8727.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2c,0.0569,0.0769,0.1058,0.0261,0.0154,49.69181241,-124.8506614,8740.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2d,0.0569,0.0713,0.1018,0.024,0.0154,49.69180745,-124.8505231,8740.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a49,0.0569,0.0778,0.1088,0.0258,0.0154,49.6917227,-124.850669,8741.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a4a,0.0569,0.0734,0.1009,0.024,0.0154,49.69171774,-124.8505307,8741.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ca,0.0573,0.0806,0.1096,0.0281,0.0155,49.69341725,-124.8502471,8722.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb,0.0573,0.0724,0.1014,0.0263,0.0155,49.69341229,-124.8501088,8722.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ea,0.0573,0.0816,0.1062,0.0282,0.0155,49.69332754,-124.8502547,8723.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007eb,0.0573,0.0742,0.1032,0.0263,0.0155,49.69332258,-124.8501164,8723.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792,0.0509,0.0737,0.1034,0.0256,0.0156,49.69358674,-124.8499552,8720.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793,0.0509,0.0642,0.0958,0.0204,0.0156,49.69358178,-124.8498169,8720.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae,0.0509,0.0724,0.1044,0.0249,0.0156,49.69349703,-124.8499628,8721.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af,0.0509,0.0643,0.0958,0.0218,0.0156,49.69349207,-124.8498245,8721.5,spawn,9931.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000972,0.0529,0.0696,0.0974,0.0244,0.0156,49.69234074,-124.8503389,8734.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000973,0.0529,0.0672,0.0899,0.0209,0.0156,49.69233578,-124.8502006,8734.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000993,0.0529,0.0714,0.099,0.0261,0.0156,49.69225103,-124.8503465,8735.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000994,0.0529,0.0664,0.0915,0.0246,0.0156,49.69224607,-124.8502082,8735.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092c,0.0585,0.0747,0.1074,0.0262,0.0157,49.69253008,-124.8506002,8732.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092d,0.0585,0.0773,0.1034,0.0272,0.0157,49.69252512,-124.8504619,8732.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094e,0.0585,0.0773,0.1024,0.0264,0.0157,49.69244037,-124.8506078,8733.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094f,0.0585,0.0744,0.1036,0.0282,0.0157,49.69243541,-124.8504695,8733.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a1,0.0556,0.0736,0.1042,0.0268,0.0158,49.69287899,-124.850293,8728.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a2,0.0556,0.0698,0.1014,0.0245,0.0158,49.69287403,-124.8501547,8728.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c5,0.0556,0.0773,0.1036,0.0256,0.0158,49.69278929,-124.8503006,8729.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c6,0.0556,0.0728,0.0958,0.0226,0.0158,49.69278432,-124.8501623,8729.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790,0.0577,0.0798,0.1072,0.0279,0.0159,49.69359667,-124.8502318,8720.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,0.0577,0.08,0.105,0.0266,0.0159,49.6935917,-124.8500935,8720.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ac,0.0577,0.0813,0.1116,0.026,0.0159,49.69350696,-124.8502394,8721.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ad,0.0577,0.0774,0.1018,0.0252,0.0159,49.693502,-124.8501011,8721.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f0,0.0576,0.0785,0.1066,0.0264,0.0159,49.69199183,-124.8506461,8738.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f1,0.0576,0.073,0.1004,0.0235,0.0159,49.69198687,-124.8505078,8738.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0e,0.0576,0.0737,0.1076,0.0257,0.0159,49.69190212,-124.8506537,8739.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0f,0.0576,0.0701,0.1008,0.0243,0.0159,49.69189716,-124.8505154,8739.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc1,0.0595,0.0902,0.1194,0.0295,0.0161,49.6905664,-124.851045,8754.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc2,0.0595,0.0792,0.1118,0.0283,0.0161,49.69056144,-124.8509067,8754.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bdf,0.0595,0.0821,0.1178,0.0284,0.0161,49.6904767,-124.8510527,8755.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be0,0.0595,0.078,0.1058,0.0272,0.0161,49.69047173,-124.8509144,8755.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000857,0.0565,0.075,0.1058,0.0253,0.0162,49.69305841,-124.8502777,8726.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000858,0.0565,0.0722,0.101,0.0271,0.0162,49.69305345,-124.8501394,8726.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087c,0.0565,0.0747,0.1062,0.0264,0.0162,49.6929687,-124.8502853,8727.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087d,0.0565,0.0747,0.1018,0.0266,0.0162,49.69296374,-124.850147,8727.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000731,0.0536,0.0759,0.1046,0.027,0.0165,49.69403529,-124.8499169,8715.5,spawn,9930.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ee,0.0638,0.088,0.1224,0.0326,0.0166,49.69200175,-124.8509226,8738.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ef,0.0638,0.0777,0.1114,0.0296,0.0166,49.69199679,-124.8507843,8738.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0c,0.0638,0.09,0.1224,0.032,0.0166,49.69191204,-124.8509303,8739.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0d,0.0638,0.0836,0.113,0.029,0.0166,49.69190708,-124.850792,8739.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e6,0.0595,0.0808,0.1084,0.0282,0.0167,49.6927095,-124.8505849,8730.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e7,0.0595,0.0754,0.1052,0.0282,0.0167,49.69270454,-124.8504466,8730.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000909,0.0595,0.0784,0.1062,0.0273,0.0167,49.69261979,-124.8505925,8731.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090a,0.0595,0.0772,0.1038,0.0275,0.0167,49.69261483,-124.8504542,8731.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bfe,0.0572,0.0854,0.1146,0.0296,0.0167,49.69038699,-124.8510603,8756.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bff,0.0572,0.0756,0.1066,0.0263,0.0167,49.69038202,-124.850922,8756.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1d,0.0572,0.0814,0.1148,0.0301,0.0167,49.69029728,-124.851068,8757.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1e,0.0572,0.074,0.1038,0.0255,0.0167,49.69029231,-124.8509297,8757.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2a,0.0635,0.0869,0.1224,0.0317,0.0168,49.69182234,-124.8509379,8740.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2b,0.0635,0.085,0.1138,0.0296,0.0168,49.69181737,-124.8507996,8740.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a47,0.0635,0.0894,0.1212,0.034,0.0168,49.69173263,-124.8509456,8741.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a48,0.0635,0.0854,0.1144,0.0312,0.0168,49.69172766,-124.8508073,8741.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096e,0.0638,0.0848,0.1116,0.0282,0.0169,49.69236059,-124.850892,8734.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096f,0.0638,0.0792,0.1056,0.0271,0.0169,49.69235563,-124.8507537,8734.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098f,0.0638,0.0874,0.1174,0.0292,0.0169,49.69227088,-124.8508997,8735.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000990,0.0638,0.08,0.1124,0.0289,0.0169,49.69226592,-124.8507614,8735.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3c,0.0553,0.0832,0.1166,0.0282,0.0169,49.69020757,-124.8510756,8758.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3d,0.0553,0.0748,0.1009,0.0246,0.0169,49.6902026,-124.8509373,8758.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5b,0.0553,0.0818,0.1124,0.0274,0.0169,49.69011786,-124.8510833,8759.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5c,0.0553,0.072,0.1024,0.0227,0.0169,49.6901129,-124.85094451904297,8759.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080c,0.0569,0.0786,0.1072,0.0275,0.017,49.69323783,-124.8502624,8724.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080d,0.0569,0.0698,0.1026,0.0253,0.017,49.69323287,-124.8501241,8724.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000831,0.0569,0.0756,0.1078,0.0266,0.017,49.69314812,-124.85027313232422,8725.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000832,0.0569,0.075,0.1022,0.0256,0.017,49.69314316,-124.8501317,8725.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ad5,0.0632,0.0883,0.1218,0.0312,0.017,49.69128408,-124.8509838,8746.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ad6,0.0632,0.0836,0.1192,0.0276,0.017,49.69127912,-124.8508455,8746.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000af2,0.0632,0.087,0.123,0.0323,0.017,49.69119437,-124.8509915,8747.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000af3,0.0632,0.0862,0.1146,0.0275,0.017,49.69118941,-124.8508532,8747.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b85,0.062,0.0877,0.1234,0.033,0.017,49.69074582,-124.8510297,8752.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b86,0.062,0.082,0.1136,0.0294,0.017,49.69074086,-124.8508914,8752.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba3,0.062,0.0893,0.1204,0.0318,0.017,49.69065611,-124.8510374,8753.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba4,0.062,0.0796,0.115,0.029,0.017,49.69065115,-124.8508991,8753.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092a,0.0641,0.0838,0.1152,0.0316,0.0172,49.69254001,-124.8508767,8732.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092b,0.0641,0.0808,0.11,0.0289,0.0172,49.69253505,-124.8507384,8732.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094c,0.0641,0.0852,0.1112,0.0304,0.0172,49.6924503,-124.8508844,8733.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094d,0.0641,0.08,0.1046,0.0275,0.0172,49.69244534,-124.8507461,8733.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9d,0.0628,0.0893,0.12,0.0324,0.0173,49.6914635,-124.8509685,8744.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9e,0.0628,0.0809,0.116,0.0295,0.0173,49.69145854,-124.8508302,8744.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab9,0.0628,0.0924,0.1208,0.0317,0.0173,49.69137379,-124.8509762,8745.5,spawn,9924.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aba,0.0628,0.0835,0.1162,0.0286,0.0173,49.69136883,-124.8508379,8745.5,spawn,9925.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000762,0.0585,0.0817,0.111,0.0283,0.0174,49.69377609,-124.8502165,8718.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000763,0.0585,0.0826,0.1078,0.0285,0.0174,49.69377112,-124.8500782,8718.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000778,0.0585,0.0792,0.1104,0.0286,0.0174,49.69368638,-124.8502241,8719.5,spawn,9928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000779,0.0585,0.0785,0.1084,0.0277,0.0174,49.69368141,-124.8500858,8719.5,spawn,9929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080a,0.0625,0.091,0.116,0.031,0.0174,49.69324776,-124.850539,8724.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080b,0.0625,0.0824,0.1134,0.028,0.0174,49.6932428,-124.8504007,8724.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082f,0.0625,0.0846,0.1164,0.0295,0.0174,49.69315805,-124.8505466,8725.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000830,0.0625,0.0813,0.1116,0.0282,0.0174,49.69315309,-124.8504083,8725.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2,0.0848,0.1068,0.1366,0.0324,0.0175,49.71353024,-124.8590772,8502.5,spawn,9852.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e3,0.0848,0.1074,0.1332,0.0303,0.0175,49.71352529,-124.8589389,8502.5,spawn,9853.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,0.0848,0.1094,0.1394,0.0343,0.0175,49.71344053,-124.8590849,8503.5,spawn,9852.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,0.0848,0.104,0.1326,0.0339,0.0175,49.71343558,-124.8589465,8503.5,spawn,9853.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000855,0.0618,0.084,0.1144,0.031,0.0175,49.69306834,-124.8505543,8726.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000856,0.0618,0.0818,0.113,0.0275,0.0175,49.69306338,-124.850416,8726.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087a,0.0618,0.0838,0.1136,0.0304,0.0175,49.69297863,-124.8505619,8727.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087b,0.0618,0.0811,0.112,0.0289,0.0175,49.69297367,-124.8504236,8727.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c8,0.0631,0.0838,0.117,0.0314,0.0177,49.69342718,-124.8505236,8722.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c9,0.0631,0.086,0.1144,0.0302,0.0177,49.69342221,-124.8503854,8722.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e8,0.0631,0.0876,0.119,0.0312,0.0177,49.69333747,-124.8505313,8723.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e9,0.0631,0.0842,0.1144,0.0287,0.0177,49.6933325,-124.850393,8723.5,spawn,9927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,0.0875,0.1078,0.1356,0.0331,0.0178,49.71335082,-124.8590925,8504.5,spawn,9852.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,0.0875,0.105,0.1328,0.0324,0.0178,49.71334587,-124.8589542,8504.5,spawn,9853.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,0.0875,0.1078,0.136,0.0331,0.0178,49.71326111,-124.8591001,8505.5,spawn,9852.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,0.0875,0.1056,0.1348,0.0316,0.0178,49.71325616,-124.8589618,8505.5,spawn,9853.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000760,0.0649,0.0902,0.1188,0.0318,0.0178,49.69378601,-124.850493,8718.5,spawn,9926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
